city,temperature,humidity,weather_main,weather_description,wind_speed,api_timestamp,ingestion_timestamp,processing_timestamp
Wroclaw,8.15,67,Clear,clear sky,2.68,2026-03-02 20:25:18.000000 UTC,2026-03-02 20:27:41.248942 UTC,2026-03-02 19:27:41.251298 UTC
Wroclaw,8.15,67,Clear,clear sky,2.68,2026-03-02 20:25:18.000000 UTC,2026-03-02 20:28:50.699010 UTC,2026-03-02 19:28:50.701755 UTC
Wroclaw,8.15,67,Clear,clear sky,2.68,2026-03-02 20:25:18.000000 UTC,2026-03-02 20:30:00.117239 UTC,2026-03-02 19:30:00.120105 UTC
Wroclaw,8.15,67,Clear,clear sky,2.68,2026-03-02 20:25:18.000000 UTC,2026-03-02 20:31:09.558992 UTC,2026-03-02 19:31:09.561652 UTC
Wroclaw,8.15,67,Clear,clear sky,2.68,2026-03-02 20:25:18.000000 UTC,2026-03-02 20:32:18.986768 UTC,2026-03-02 19:32:18.989600 UTC
Wroclaw,8.15,67,Clear,clear sky,2.68,2026-03-02 20:25:18.000000 UTC,2026-03-02 20:33:28.517165 UTC,2026-03-02 19:33:28.519772 UTC
Wroclaw,8.15,67,Clear,clear sky,2.68,2026-03-02 20:25:18.000000 UTC,2026-03-02 20:34:37.995094 UTC,2026-03-02 19:34:37.997670 UTC
Wroclaw,8.15,67,Clear,clear sky,2.68,2026-03-02 20:25:18.000000 UTC,2026-03-02 20:35:47.443156 UTC,2026-03-02 19:35:47.445985 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:23:48.805064 UTC,2026-03-02 17:23:48.807789 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:24:58.167206 UTC,2026-03-02 17:24:58.169893 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:26:07.483760 UTC,2026-03-02 17:26:07.486674 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:27:17.915598 UTC,2026-03-02 17:27:17.918466 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:28:27.312650 UTC,2026-03-02 17:28:27.315440 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:29:36.667161 UTC,2026-03-02 17:29:36.669866 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:30:46.020063 UTC,2026-03-02 17:30:46.022520 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:31:55.410144 UTC,2026-03-02 17:31:55.413026 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:33:04.791244 UTC,2026-03-02 17:33:04.793911 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:34:14.163415 UTC,2026-03-02 17:34:14.166367 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:35:23.459798 UTC,2026-03-02 17:35:23.462629 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:36:32.783746 UTC,2026-03-02 17:36:32.786613 UTC
Wroclaw,9.12,61,Clear,clear sky,2.24,2026-03-02 18:28:09.000000 UTC,2026-03-02 18:37:42.118011 UTC,2026-03-02 17:37:42.120783 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:38:51.507871 UTC,2026-03-02 17:38:51.510913 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:40:00.863479 UTC,2026-03-02 17:40:00.866117 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:41:10.176616 UTC,2026-03-02 17:41:10.179498 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:42:19.542262 UTC,2026-03-02 17:42:19.545195 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:43:28.931243 UTC,2026-03-02 17:43:28.933899 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:44:38.315485 UTC,2026-03-02 17:44:38.318286 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:45:47.734444 UTC,2026-03-02 17:45:47.737297 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:46:57.083279 UTC,2026-03-02 17:46:57.086323 UTC
Wroclaw,6.8,66,Clear,clear sky,1.54,2026-03-02 18:38:04.000000 UTC,2026-03-02 18:48:06.433134 UTC,2026-03-02 17:48:06.436299 UTC
Wroclaw,6.22,67,Clear,clear sky,1.54,2026-03-02 18:48:42.000000 UTC,2026-03-02 18:49:15.839342 UTC,2026-03-02 17:49:15.841907 UTC
Wroclaw,6.22,67,Clear,clear sky,1.54,2026-03-02 18:48:42.000000 UTC,2026-03-02 18:50:25.220141 UTC,2026-03-02 17:50:25.222991 UTC
Wroclaw,6.22,67,Clear,clear sky,1.54,2026-03-02 18:48:42.000000 UTC,2026-03-02 18:51:34.570600 UTC,2026-03-02 17:51:34.573934 UTC
Wroclaw,6.22,67,Clear,clear sky,1.54,2026-03-02 18:48:42.000000 UTC,2026-03-02 18:52:43.937989 UTC,2026-03-02 17:52:43.940918 UTC
Wroclaw,6.22,67,Clear,clear sky,1.54,2026-03-02 18:48:42.000000 UTC,2026-03-02 18:53:53.319306 UTC,2026-03-02 17:53:53.322070 UTC
Wroclaw,6.22,67,Clear,clear sky,1.54,2026-03-02 18:48:42.000000 UTC,2026-03-02 18:55:02.675440 UTC,2026-03-02 17:55:02.678299 UTC
Wroclaw,6.22,67,Clear,clear sky,1.54,2026-03-02 18:48:42.000000 UTC,2026-03-02 18:56:12.099748 UTC,2026-03-02 17:56:12.102508 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 18:57:22.576120 UTC,2026-03-02 17:57:22.578818 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 18:58:31.973025 UTC,2026-03-02 17:58:31.975851 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 18:59:41.357077 UTC,2026-03-02 17:59:41.359991 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 19:00:50.715747 UTC,2026-03-02 18:00:50.718669 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 19:02:00.089849 UTC,2026-03-02 18:02:00.092650 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 19:03:09.569157 UTC,2026-03-02 18:03:09.572251 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 19:04:19.021745 UTC,2026-03-02 18:04:19.024396 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 19:05:28.462035 UTC,2026-03-02 18:05:28.464945 UTC
Wroclaw,8.25,69,Clear,clear sky,1.54,2026-03-02 18:57:21.000000 UTC,2026-03-02 19:06:38.917588 UTC,2026-03-02 18:06:38.920306 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:07:49.324975 UTC,2026-03-02 18:07:49.327732 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:08:58.730000 UTC,2026-03-02 18:08:58.733029 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:10:08.083997 UTC,2026-03-02 18:10:08.086890 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:11:17.469429 UTC,2026-03-02 18:11:17.472304 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:12:27.205973 UTC,2026-03-02 18:12:27.208321 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:13:36.601636 UTC,2026-03-02 18:13:36.604529 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:14:45.979888 UTC,2026-03-02 18:14:45.982478 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:15:55.310992 UTC,2026-03-02 18:15:55.314090 UTC
Wroclaw,8.24,69,Clear,clear sky,1.54,2026-03-02 19:02:53.000000 UTC,2026-03-02 19:17:04.681109 UTC,2026-03-02 18:17:04.683939 UTC
Wroclaw,13.38,47,Clear,clear sky,2.68,2026-03-02 16:18:52.000000 UTC,2026-03-02 16:23:30.359104 UTC,2026-03-02 15:23:30.361895 UTC
Wroclaw,13.38,47,Clear,clear sky,2.68,2026-03-02 16:18:52.000000 UTC,2026-03-02 16:24:39.855578 UTC,2026-03-02 15:24:39.858639 UTC
Wroclaw,13.38,47,Clear,clear sky,2.68,2026-03-02 16:18:52.000000 UTC,2026-03-02 16:25:49.280700 UTC,2026-03-02 15:25:49.283330 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:26:58.754233 UTC,2026-03-02 15:26:58.757014 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:28:08.195154 UTC,2026-03-02 15:28:08.198078 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:29:17.684719 UTC,2026-03-02 15:29:17.687730 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:30:27.079540 UTC,2026-03-02 15:30:27.082617 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:31:36.551872 UTC,2026-03-02 15:31:36.554737 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:32:45.990377 UTC,2026-03-02 15:32:45.993267 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:33:55.406139 UTC,2026-03-02 15:33:55.409238 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:35:04.838882 UTC,2026-03-02 15:35:04.841832 UTC
Wroclaw,13.34,43,Clear,clear sky,2.57,2026-03-02 16:26:20.000000 UTC,2026-03-02 16:36:14.343584 UTC,2026-03-02 15:36:14.346400 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:37:23.845115 UTC,2026-03-02 15:37:23.848251 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:38:33.338778 UTC,2026-03-02 15:38:33.341621 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:39:42.758612 UTC,2026-03-02 15:39:42.761696 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:40:52.175059 UTC,2026-03-02 15:40:52.178010 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:42:01.566473 UTC,2026-03-02 15:42:01.569485 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:43:10.989325 UTC,2026-03-02 15:43:10.992150 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:44:20.432343 UTC,2026-03-02 15:44:20.435101 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:45:29.866254 UTC,2026-03-02 15:45:29.869065 UTC
Wroclaw,12.33,49,Clear,clear sky,2.57,2026-03-02 16:35:00.000000 UTC,2026-03-02 16:46:39.293737 UTC,2026-03-02 15:46:39.296888 UTC
Wroclaw,12.33,49,Clear,clear sky,3.13,2026-03-02 16:42:56.000000 UTC,2026-03-02 16:47:48.764466 UTC,2026-03-02 15:47:48.767399 UTC
Wroclaw,12.33,49,Clear,clear sky,3.13,2026-03-02 16:42:56.000000 UTC,2026-03-02 16:48:58.285977 UTC,2026-03-02 15:48:58.288999 UTC
Wroclaw,12.33,49,Clear,clear sky,3.13,2026-03-02 16:42:56.000000 UTC,2026-03-02 16:50:07.723586 UTC,2026-03-02 15:50:07.726249 UTC
Wroclaw,12.33,49,Clear,clear sky,3.13,2026-03-02 16:42:56.000000 UTC,2026-03-02 16:51:17.205035 UTC,2026-03-02 15:51:17.207655 UTC
Wroclaw,12.33,49,Clear,clear sky,3.13,2026-03-02 16:42:56.000000 UTC,2026-03-02 16:52:26.655868 UTC,2026-03-02 15:52:26.658864 UTC
Wroclaw,12.33,49,Clear,clear sky,3.13,2026-03-02 16:42:56.000000 UTC,2026-03-02 16:53:36.119931 UTC,2026-03-02 15:53:36.123021 UTC
Wroclaw,12.33,49,Clear,clear sky,3.13,2026-03-02 16:42:56.000000 UTC,2026-03-02 16:54:45.610337 UTC,2026-03-02 15:54:45.612912 UTC
Wroclaw,12.33,49,Clear,clear sky,3.13,2026-03-02 16:42:56.000000 UTC,2026-03-02 16:55:55.039593 UTC,2026-03-02 15:55:55.042204 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 16:57:04.492836 UTC,2026-03-02 15:57:04.495688 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 16:58:13.912993 UTC,2026-03-02 15:58:13.915717 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 16:59:23.341643 UTC,2026-03-02 15:59:23.344415 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 17:00:32.798928 UTC,2026-03-02 16:00:32.801933 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 17:01:42.223760 UTC,2026-03-02 16:01:42.226218 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 17:02:51.657798 UTC,2026-03-02 16:02:51.660621 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 17:04:01.054561 UTC,2026-03-02 16:04:01.057333 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 17:05:10.415316 UTC,2026-03-02 16:05:10.418377 UTC
Wroclaw,12.32,49,Clear,clear sky,2.57,2026-03-02 16:53:40.000000 UTC,2026-03-02 17:06:19.868870 UTC,2026-03-02 16:06:19.871692 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:07:29.341868 UTC,2026-03-02 16:07:29.344649 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:08:38.789534 UTC,2026-03-02 16:08:38.792520 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:09:48.269185 UTC,2026-03-02 16:09:48.272618 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:10:57.642326 UTC,2026-03-02 16:10:57.645032 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:12:07.044358 UTC,2026-03-02 16:12:07.047321 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:13:16.492031 UTC,2026-03-02 16:13:16.495194 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:14:25.967736 UTC,2026-03-02 16:14:25.970676 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:15:35.445012 UTC,2026-03-02 16:15:35.447765 UTC
Wroclaw,12.06,48,Clear,clear sky,3.09,2026-03-02 17:04:13.000000 UTC,2026-03-02 17:16:44.878727 UTC,2026-03-02 16:16:44.881432 UTC
Wroclaw,11.96,51,Clear,clear sky,3.09,2026-03-02 17:16:38.000000 UTC,2026-03-02 17:17:54.324450 UTC,2026-03-02 16:17:54.327519 UTC
Wroclaw,11.96,51,Clear,clear sky,3.09,2026-03-02 17:16:38.000000 UTC,2026-03-02 17:19:03.749208 UTC,2026-03-02 16:19:03.752022 UTC
Wroclaw,11.96,51,Clear,clear sky,3.09,2026-03-02 17:16:38.000000 UTC,2026-03-02 17:20:13.210409 UTC,2026-03-02 16:20:13.213102 UTC
Wroclaw,11.96,51,Clear,clear sky,3.09,2026-03-02 17:16:38.000000 UTC,2026-03-02 17:21:22.605749 UTC,2026-03-02 16:21:22.608646 UTC
Wroclaw,11.96,51,Clear,clear sky,3.09,2026-03-02 17:16:38.000000 UTC,2026-03-02 17:22:32.020323 UTC,2026-03-02 16:22:32.023172 UTC
Wroclaw,11.96,51,Clear,clear sky,3.09,2026-03-02 17:16:38.000000 UTC,2026-03-02 17:23:41.423497 UTC,2026-03-02 16:23:41.426396 UTC
Wroclaw,11.96,51,Clear,clear sky,3.09,2026-03-02 17:16:38.000000 UTC,2026-03-02 17:24:50.871018 UTC,2026-03-02 16:24:50.873777 UTC
Wroclaw,11.96,51,Clear,clear sky,3.09,2026-03-02 17:16:38.000000 UTC,2026-03-02 17:26:00.275739 UTC,2026-03-02 16:26:00.278924 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:27:09.724974 UTC,2026-03-02 16:27:09.727913 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:28:19.106137 UTC,2026-03-02 16:28:19.109182 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:29:28.424694 UTC,2026-03-02 16:29:28.427554 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:30:37.793174 UTC,2026-03-02 16:30:37.796076 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:31:47.191513 UTC,2026-03-02 16:31:47.195103 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:32:56.484597 UTC,2026-03-02 16:32:56.487510 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:34:05.826280 UTC,2026-03-02 16:34:05.829200 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:35:15.205910 UTC,2026-03-02 16:35:15.208716 UTC
Wroclaw,11.72,52,Clear,clear sky,3.09,2026-03-02 17:22:34.000000 UTC,2026-03-02 17:36:24.623368 UTC,2026-03-02 16:36:24.626248 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:37:34.026077 UTC,2026-03-02 16:37:34.028925 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:38:43.439343 UTC,2026-03-02 16:38:43.441915 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:39:52.788968 UTC,2026-03-02 16:39:52.791830 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:41:02.154497 UTC,2026-03-02 16:41:02.157216 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:42:11.551063 UTC,2026-03-02 16:42:11.553771 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:43:20.919396 UTC,2026-03-02 16:43:20.921921 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:44:30.250335 UTC,2026-03-02 16:44:30.253161 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:45:39.570379 UTC,2026-03-02 16:45:39.573025 UTC
Wroclaw,10.61,55,Clear,clear sky,3.09,2026-03-02 17:37:34.000000 UTC,2026-03-02 17:46:48.923392 UTC,2026-03-02 16:46:48.925761 UTC
Wroclaw,10.22,52,Clear,clear sky,3.09,2026-03-02 17:47:12.000000 UTC,2026-03-02 17:47:58.294053 UTC,2026-03-02 16:47:58.296927 UTC
Wroclaw,10.22,52,Clear,clear sky,3.09,2026-03-02 17:47:12.000000 UTC,2026-03-02 17:49:07.672231 UTC,2026-03-02 16:49:07.674984 UTC
Wroclaw,10.22,52,Clear,clear sky,3.09,2026-03-02 17:47:12.000000 UTC,2026-03-02 17:50:17.174898 UTC,2026-03-02 16:50:17.177454 UTC
Wroclaw,10.22,52,Clear,clear sky,3.09,2026-03-02 17:47:12.000000 UTC,2026-03-02 17:51:26.717012 UTC,2026-03-02 16:51:26.719915 UTC
Wroclaw,10.22,52,Clear,clear sky,3.09,2026-03-02 17:47:12.000000 UTC,2026-03-02 17:52:36.099244 UTC,2026-03-02 16:52:36.102103 UTC
Wroclaw,10.22,52,Clear,clear sky,3.09,2026-03-02 17:47:12.000000 UTC,2026-03-02 17:53:45.391476 UTC,2026-03-02 16:53:45.394163 UTC
Wroclaw,10.22,52,Clear,clear sky,3.09,2026-03-02 17:47:12.000000 UTC,2026-03-02 17:54:54.715270 UTC,2026-03-02 16:54:54.717886 UTC
Wroclaw,10.22,52,Clear,clear sky,3.09,2026-03-02 17:47:12.000000 UTC,2026-03-02 17:56:04.091271 UTC,2026-03-02 16:56:04.094229 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 17:57:13.544955 UTC,2026-03-02 16:57:13.547777 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 17:58:22.893016 UTC,2026-03-02 16:58:22.895978 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 17:59:32.244114 UTC,2026-03-02 16:59:32.246592 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 18:00:41.687053 UTC,2026-03-02 17:00:41.689795 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 18:01:51.006112 UTC,2026-03-02 17:01:51.009035 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 18:03:00.327572 UTC,2026-03-02 17:03:00.330640 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 18:04:09.689729 UTC,2026-03-02 17:04:09.692540 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 18:05:19.007277 UTC,2026-03-02 17:05:19.010096 UTC
Wroclaw,10.01,52,Clear,clear sky,3.09,2026-03-02 17:55:02.000000 UTC,2026-03-02 18:06:28.308217 UTC,2026-03-02 17:06:28.310988 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:07:37.666483 UTC,2026-03-02 17:07:37.669418 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:08:47.024647 UTC,2026-03-02 17:08:47.027408 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:09:56.381451 UTC,2026-03-02 17:09:56.384158 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:11:05.716610 UTC,2026-03-02 17:11:05.719568 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:12:15.089606 UTC,2026-03-02 17:12:15.092481 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:13:24.418596 UTC,2026-03-02 17:13:24.420991 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:14:33.755282 UTC,2026-03-02 17:14:33.757521 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:15:43.132427 UTC,2026-03-02 17:15:43.135125 UTC
Wroclaw,8.78,58,Clear,clear sky,2.06,2026-03-02 18:05:07.000000 UTC,2026-03-02 18:16:52.461892 UTC,2026-03-02 17:16:52.464750 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:18:01.827031 UTC,2026-03-02 17:18:01.829999 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:19:11.289351 UTC,2026-03-02 17:19:11.292258 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:20:20.659972 UTC,2026-03-02 17:20:20.662846 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:21:30.135232 UTC,2026-03-02 17:21:30.137985 UTC
Wroclaw,8.33,59,Clear,clear sky,2.06,2026-03-02 18:15:30.000000 UTC,2026-03-02 18:22:39.448687 UTC,2026-03-02 17:22:39.451758 UTC
Krakow,9.98,27,Clouds,few clouds,1.03,2026-03-02 16:15:22.000000 UTC,2026-03-02 16:23:28.474378 UTC,2026-03-02 15:23:28.477461 UTC
Krakow,9.98,27,Clouds,few clouds,1.03,2026-03-02 16:15:22.000000 UTC,2026-03-02 16:24:37.949629 UTC,2026-03-02 15:24:37.952272 UTC
Krakow,9.98,27,Clouds,few clouds,1.03,2026-03-02 16:15:22.000000 UTC,2026-03-02 16:25:47.384611 UTC,2026-03-02 15:25:47.387754 UTC
